hapi,github.com/hapijs/hapi.git
url-parse,github.com/unshiftio/url-parse.git
@babel/cli,github.com/babel/babel.git
eslint-plugin-react-hooks,github.com/facebook/react.git
plugin-error,github.com/gulpjs/plugin-error.git
@typescript-eslint/eslint-plugin,github.com/typescript-eslint/typescript-eslint.git
require-dir,github.com/aseemk/requireDir.git
gulp-autoprefixer,github.com/sindresorhus/gulp-autoprefixer.git
url-join,github.com/jfromaniello/url-join.git
istanbul,github.com/gotwarlost/istanbul.git
echarts,github.com/apache/echarts.git
bower,
resize-observer-polyfill,github.com/que-etc/resize-observer-polyfill.git
bcryptjs,github.com/dcodeIO/bcrypt.js.git
lodash.assign,github.com/lodash/lodash.git
gm,github.com/aheckmann/gm.git
babel-plugin-add-module-exports,github.com/59naga/babel-plugin-add-module-exports.git
diff,github.com/kpdecker/jsdiff.git
argparse,github.com/nodeca/argparse.git
react-helmet,github.com/nfl/react-helmet.git
stylelint,github.com/stylelint/stylelint.git
string,github.com/jprichardson/string.js.git
protobufjs,github.com/protobufjs/protobuf.js.git
find-up,github.com/sindresorhus/find-up.git
esm,github.com/standard-things/esm.git
sprintf-js,github.com/alexei/sprintf.js.git
rollup-plugin-node-resolve,github.com/rollup/rollup-plugin-node-resolve.git
configstore,github.com/yeoman/configstore.git
download,github.com/kevva/download.git
traverse,github.com/substack/js-traverse.git
websocket,github.com/theturtle32/WebSocket-Node.git
codemirror,github.com/codemirror/CodeMirror.git
bs58,github.com/cryptocoinjs/bs58.git
googleapis,github.com/googleapis/google-api-nodejs-client.git
method-override,github.com/expressjs/method-override.git
formidable,github.com/node-formidable/formidable.git
tape,github.com/substack/tape.git
karma,github.com/karma-runner/karma.git
json-stringify-safe,github.com/isaacs/json-stringify-safe.git
elasticsearch,github.com/elastic/elasticsearch-js-legacy.git
split,github.com/dominictarr/split.git
safe-buffer,github.com/feross/safe-buffer.git
rsvp,github.com/tildeio/rsvp.js.git
@oclif/plugin-help,github.com/oclif/plugin-help.git
github,github.com/octokit/rest.js.git
xlsx,github.com/SheetJS/sheetjs.git
tinycolor2,github.com/bgrins/TinyColor.git
lodash-es,github.com/lodash/lodash.git
@babel/plugin-proposal-decorators,github.com/babel/babel.git
connect-history-api-fallback,github.com/bripkens/connect-history-api-fallback.git
@material-ui/icons,github.com/mui-org/material-ui.git
jsonschema,github.com/tdegrunt/jsonschema.git
portfinder,github.com/http-party/node-portfinder.git
fbjs,github.com/facebook/fbjs.git
boxen,github.com/sindresorhus/boxen.git
css,github.com/reworkcss/css.git
elliptic,github.com/indutny/elliptic.git
sharp,github.com/lovell/sharp.git
http-errors,github.com/jshttp/http-errors.git
co-prompt,
walk,github.comhttps://git.coolaj86.com/coolaj86/fs-walk.js.git
restify,github.com/restify/node-restify.git
three,github.com/mrdoob/three.js.git
metalsmith,github.com/segmentio/metalsmith.git
json-stable-stringify,github.com/substack/json-stable-stringify.git
webpack-node-externals,github.com/liady/webpack-node-externals.git
requirejs,github.com/jrburke/r.js.git
regenerator-runtime,github.com/facebook/regenerator/tree/master/packages/regenerator-runtime
xmlbuilder,github.com/oozcitak/xmlbuilder-js.git
unzip,github.com/EvanOxfeld/node-unzip.git
path-exists,github.com/sindresorhus/path-exists.git
rollup-plugin-commonjs,github.com/rollup/rollup-plugin-commonjs.git
throttle-debounce,github.com/niksy/throttle-debounce.git
user-home,github.com/sindresorhus/user-home.git
cron,github.com/kelektiv/node-cron.git
xmlhttprequest,github.com/driverdan/node-XMLHttpRequest.git
faker,github.com/Marak/Faker.js.git
systemjs,github.com/systemjs/systemjs.git
inflection,github.com/dreamerslab/node.inflection.git
canvas,github.com/Automattic/node-canvas.git
get-stdin,github.com/sindresorhus/get-stdin.git
babel-types,github.com/babel/babel/tree/master/packages/babel-types
read-pkg-up,github.com/sindresorhus/read-pkg-up.git
graphql-tools,github.com/ardatan/graphql-tools.git
@types/jest,github.com/DefinitelyTyped/DefinitelyTyped.git
escape-html,github.com/component/escape-html
broccoli-merge-trees,github.com/broccolijs/broccoli-merge-trees.git
ssh2,github.com/mscdex/ssh2.git
sax,github.com/isaacs/sax-js.git
child_process,github.com/npm/security-holder.git
leaflet,github.com/Leaflet/Leaflet.git
wrench,github.com/ryanmcgrath/wrench-js.git
rx,github.com/Reactive-Extensions/RxJS.git
ethereumjs-util,github.com/ethereumjs/ethereumjs-util.git
jimp,github.com/oliver-moran/jimp.git
enzyme,github.com/airbnb/enzyme.git
prettyjson,github.com/rafeca/prettyjson.git
image-size,github.com/image-size/image-size.git
bfj,github.comgit+https://gitlab.com/philbooth/bfj.git
micromatch,github.com/micromatch/micromatch.git
gulp-watch,github.com/floatdrop/gulp-watch.git
redux-actions,github.com/redux-utilities/redux-actions.git
lit-element,github.com/lit/lit-element.git
discord.js,github.com/discordjs/discord.js.git
gulp-less,github.com/gulp-community/gulp-less.git
jshint,github.com/jshint/jshint.git
vinyl-source-stream,github.com/hughsk/vinyl-source-stream.git
send,github.com/pillarjs/send.git
mysql2,github.com/sidorares/node-mysql2.git
@types/jquery,github.com/DefinitelyTyped/DefinitelyTyped.git
user,
slash,github.com/sindresorhus/slash.git
es6-shim,github.com/paulmillr/es6-shim.git
watch,github.com/mikeal/watch.git
debounce,github.com/component/debounce.git
d3-scale,github.com/d3/d3-scale.git
babel-helper-vue-jsx-merge-props,github.com/vuejs/babel-helper-vue-jsx-merge-props.git
file-saver,github.com/eligrey/FileSaver.js.git
pull-stream,github.com/pull-stream/pull-stream.git
lodash.omit,github.com/lodash/lodash.git
koa-compose,github.com/koajs/compose.git
chart.js,github.com/chartjs/Chart.js.git
gulp-replace,github.com/lazd/gulp-replace.git
shallowequal,github.com/dashed/shallowequal.git
cli-spinner,github.com/helloIAmPau/node-spinner.git
object-path,github.com/mariocasciaro/object-path.git
react-intl,github.com/formatjs/formatjs.git
mobx-react,github.com/mobxjs/mobx.git
webpack-sources,github.com/webpack/webpack-sources.git
flat,github.com/hughsk/flat.git
methods,github.com/jshttp/methods
jasmine,github.com/jasmine/jasmine-npm.git
jest-watch-typeahead,github.com/jest-community/jest-watch-typeahead.git
